claim_id,product_id,product_category,product_name,serial_number,purchase_date,purchase_price,warranty_start_date,warranty_duration_days,warranty_expiry_date,fault_occurrence_date,fault_type,fault_description,damage_type,claim_submission_date,product_age_days,has_receipt,has_warranty_card,has_product_image,serial_number_match,repair_count,repair_authorized,previous_replacement,is_duplicate_claim,class_label
CLM-00738,PRD-00738,Furniture,Bookshelf,SN-40977BA8BC,2022-09-24,1588.22,2022-09-24,365,2023-09-24,2023-08-29,Upholstery Tear,Upholstery Tear reported by customer.,Structural Damage,2023-09-02,343,True,True,True,True,0,True,True,False,Invalid
CLM-00837,PRD-00837,Appliances,Dishwasher,SN-3C37F2ACFA,2024-10-29,1368.42,2024-10-29,1095,2027-10-29,2028-04-18,Thermostat Malfunction,Thermostat Malfunction reported by customer.,Structural Damage,2028-04-19,1268,True,True,True,True,0,True,False,False,Invalid
CLM-00943,PRD-00943,Electronics,Tablet,SN-D950DB6D14,2024-07-08,1084.97,2024-07-08,730,2026-07-08,2024-09-19,Software Fault,Software Fault reported by customer.,Accidental Damage,2024-09-24,78,True,True,True,True,1,True,True,False,Invalid
CLM-00103,PRD-00103,Furniture,Sofa,SN-D6652BBE5E,2026-03-01,1726.78,2026-03-01,365,2027-03-01,2026-10-13,Structural Frame Defect,Structural Frame Defect reported by customer during normal use.,Wear and Tear,2026-10-14,227,True,True,True,True,1,True,False,False,Valid
CLM-00435,PRD-00435,Electronics,Headphones,SN-2AD4F76427,2022-12-03,1692.12,2022-12-03,365,2023-12-03,2023-04-30,Battery Failure,Battery Failure reported by customer during normal use.,Accidental Damage,2023-05-03,151,True,True,True,True,0,True,False,False,Valid
CLM-00075,PRD-00075,Appliances,Air Conditioner,SN-516991E721,2025-01-04,2491.75,2025-01-04,1095,2028-01-04,2026-07-14,Thermostat Malfunction,Thermostat Malfunction reported by customer during normal use.,Accidental Damage,2026-07-17,559,True,True,True,True,1,True,False,False,Valid
CLM-01341,PRD-01341,Electronics,Laptop,SN-CEF3906491,2024-11-15,1895.63,2024-11-15,730,2026-11-15,2025-11-10,Charging Port Issue,Charging Port Issue reported by customer.,Electrical Fault,2025-11-15,365,True,True,False,True,0,True,False,False,ManualReview
CLM-01125,PRD-01125,Appliances,Microwave Oven,SN-C53F94BBF3,2023-10-03,1868.28,2023-10-03,730,2025-10-02,2025-05-25,Motor Failure,Motor Failure reported by customer.,Structural Damage,2025-05-26,601,True,True,True,True,3,False,False,False,ManualReview
CLM-01360,PRD-01360,Furniture,Sofa,SN-84149EF541,2024-06-16,992.65,2024-06-16,365,2025-06-16,2024-07-24,Joint/Hinge Failure,Joint/Hinge Failure reported by customer.,Structural Damage,2024-07-26,40,True,True,True,True,0,True,False,True,ManualReview
CLM-00303,PRD-00303,Appliances,Air Conditioner,SN-EB2A3CE069,2025-11-20,56.06,2025-11-20,1095,2028-11-19,2027-11-27,Thermostat Malfunction,Thermostat Malfunction reported by customer during normal use.,Cosmetic Damage,2027-11-28,738,True,True,True,True,0,True,False,False,Valid
CLM-01263,PRD-01263,Electronics,Headphones,SN-7EDABC53FD,2026-09-05,2192.89,2026-09-05,730,2028-09-04,2027-01-20,Charging Port Issue,Charging Port Issue reported by customer.,Electrical Fault,2027-01-23,140,True,True,True,True,1,False,False,False,ManualReview
CLM-01224,PRD-01224,Furniture,Bed Frame,SN-A253426E6A,2025-08-22,1443.34,2025-08-22,365,2026-08-22,2026-08-20,Upholstery Tear,Upholstery Tear reported by customer.,Accidental Damage,2026-08-23,366,True,True,True,True,1,True,False,False,ManualReview
CLM-00734,PRD-00734,Furniture,Office Chair,SN-B2F816C22F,2026-01-27,783.83,2026-01-27,365,2027-01-27,2026-10-31,Structural Frame Defect,Structural Frame Defect reported by customer.,Wear and Tear,2026-11-02,279,True,True,True,True,1,True,True,False,Invalid
CLM-00389,PRD-00389,Appliances,Microwave Oven,SN-ACF59F7224,2024-03-06,689.81,2024-03-06,1095,2027-03-06,2027-02-01,Compressor Fault,Compressor Fault reported by customer during normal use.,Wear and Tear,2027-02-03,1064,True,True,True,True,1,True,False,False,Valid
CLM-00236,PRD-00236,Furniture,Bed Frame,SN-335FC85741,2026-09-15,2447.87,2026-09-15,365,2027-09-15,2027-05-10,Joint/Hinge Failure,Joint/Hinge Failure reported by customer during normal use.,Manufacturing Defect,2027-05-15,242,True,True,True,True,0,True,False,False,Valid
CLM-01246,PRD-01246,Furniture,Dining Table,SN-5BB6E0334E,2025-01-15,2237.16,2025-01-15,1095,2028-01-15,2027-12-23,Upholstery Tear,Upholstery Tear reported by customer.,Electrical Fault,2027-12-28,1077,True,True,True,True,1,True,False,True,ManualReview
CLM-00268,PRD-00268,Appliances,Air Conditioner,SN-73DAC374C3,2023-03-16,114.34,2023-03-16,1095,2026-03-15,2025-01-09,Motor Failure,Motor Failure reported by customer during normal use.,Structural Damage,2025-01-13,669,True,True,True,True,1,True,False,False,Valid
CLM-00306,PRD-00306,Furniture,Bed Frame,SN-3719575A9E,2023-04-28,2327.11,2023-04-28,365,2024-04-27,2023-04-29,Material Defect,Material Defect reported by customer during normal use.,Electrical Fault,2023-05-03,5,True,True,True,True,0,True,False,False,Valid
CLM-00118,PRD-00118,Appliances,Air Conditioner,SN-88D4F17B5E,2023-03-04,625.26,2023-03-04,730,2025-03-03,2024-03-17,Thermostat Malfunction,Thermostat Malfunction reported by customer during normal use.,Electrical Fault,2024-03-22,384,True,True,True,True,0,True,False,False,Valid
CLM-01212,PRD-01212,Appliances,Refrigerator,SN-C098D246B3,2023-09-22,1133.1,2023-09-22,730,2025-09-21,2024-08-27,Electrical Short Circuit,Electrical Short Circuit reported by customer.,Manufacturing Defect,2024-08-28,341,True,True,True,True,0,True,False,True,ManualReview
CLM-00674,PRD-00674,Electronics,Headphones,SN-AAEE132E27,2023-07-14,1773.1,2023-07-14,730,2025-07-13,2024-09-04,Battery Failure,Battery Failure reported by customer.,Electrical Fault,2024-09-06,420,True,True,True,True,0,True,True,False,Invalid
CLM-00250,PRD-00250,Electronics,Tablet,SN-E21530242F,2023-06-11,89.74,2023-06-11,365,2024-06-10,2023-09-21,Battery Failure,Battery Failure reported by customer during normal use.,Accidental Damage,2023-09-24,105,True,True,True,True,1,True,False,False,Valid
CLM-01094,PRD-01094,Appliances,Washing Machine,SN-D2C3CC0339,2022-09-21,1439.8,2022-09-21,730,2024-09-20,2023-03-14,Drainage Issue,Drainage Issue reported by customer.,Wear and Tear,2023-03-16,176,True,True,True,True,1,True,False,True,ManualReview
CLM-01080,PRD-01080,Furniture,Bed Frame,SN-3946C60E3F,2026-05-16,349.81,2026-05-16,1095,2029-05-15,2027-12-13,Material Defect,Performance seems inconsistent,Structural Damage,2027-12-16,579,True,True,True,True,0,True,False,False,ManualReview
CLM-00072,PRD-00072,Electronics,Headphones,SN-9C96D6BAF9,2024-08-12,2004.69,2024-08-12,365,2025-08-12,2024-12-31,Overheating,Overheating reported by customer during normal use.,Accidental Damage,2025-01-05,146,True,True,True,True,1,True,False,False,Valid
CLM-00095,PRD-00095,Appliances,Dishwasher,SN-B75825D4E0,2025-09-21,1049.58,2025-09-21,730,2027-09-21,2026-01-22,Thermostat Malfunction,Thermostat Malfunction reported by customer during normal use.,Manufacturing Defect,2026-01-24,125,True,True,True,True,0,True,False,False,Valid
CLM-00848,PRD-00848,Electronics,Smartphone,SN-F3A83A5238,2023-02-28,1582.1,2023-02-28,730,2025-02-27,2025-06-01,Screen Malfunction,Screen Malfunction reported by customer.,Manufacturing Defect,2025-06-04,827,True,True,True,True,0,True,False,False,Invalid
CLM-00034,PRD-00034,Appliances,Washing Machine,SN-7717E3C883,2024-02-09,332.8,2024-02-09,730,2026-02-08,2024-07-19,Drainage Issue,Drainage Issue reported by customer during normal use.,Cosmetic Damage,2024-07-22,164,True,True,True,True,0,True,False,False,Valid
CLM-01101,PRD-01101,Appliances,Washing Machine,SN-12AA0AB8F6,2024-03-18,2072.4,2024-03-18,730,2026-03-18,2024-03-24,Electrical Short Circuit,"Stopped working, not sure why",Manufacturing Defect,2024-03-28,10,True,True,True,True,0,True,False,False,ManualReview
CLM-00449,PRD-00449,Furniture,Bed Frame,SN-6ACA531586,2026-06-22,426.7,2026-06-22,365,2027-06-22,2026-07-15,Joint/Hinge Failure,Joint/Hinge Failure reported by customer during normal use.,Cosmetic Damage,2026-07-16,24,True,True,True,True,1,True,False,False,Valid
CLM-00446,PRD-00446,Appliances,Washing Machine,SN-0BE944272C,2024-01-24,1373.58,2024-01-24,1095,2027-01-23,2026-03-01,Drainage Issue,Drainage Issue reported by customer during normal use.,Manufacturing Defect,2026-03-06,772,True,True,True,True,1,True,False,False,Valid
CLM-00772,PRD-00772,Appliances,Microwave Oven,SN-4BD1D57E9C,2024-06-09,426.75,2024-06-09,730,2026-06-09,2026-03-16,Thermostat Malfunction,Thermostat Malfunction reported by customer.,Electrical Fault,2026-03-19,648,True,True,True,True,0,True,True,False,Invalid
CLM-00717,PRD-00717,Appliances,Air Conditioner,SN-D411BB21FD,2024-10-13,744.85,2024-10-13,730,2026-10-13,2026-05-04,Compressor Fault,Compressor Fault reported by customer.,Cosmetic Damage,2026-05-08,572,True,True,True,True,1,True,True,False,Invalid
CLM-00887,PRD-00887,Appliances,Microwave Oven,SN-AB72B85308,2026-01-23,2067.4,2026-01-23,1095,2029-01-22,2028-06-26,Improper Installation Damage,Improper Installation Damage - not covered under warranty terms.,Electrical Fault,2028-06-30,889,True,True,True,True,0,True,False,False,Invalid
CLM-01245,PRD-01245,Furniture,Sofa,SN-132C3072D8,2024-08-17,1843.17,2024-08-17,365,2025-08-17,2025-05-21,Structural Frame Defect,Structural Frame Defect reported by customer.,Wear and Tear,2025-05-22,278,True,True,True,True,1,False,False,False,ManualReview
CLM-00901,PRD-00901,Furniture,Bed Frame,SN-1B3BDA8F62,2026-08-15,1363.64,2026-08-15,365,2027-08-15,2028-01-20,Joint/Hinge Failure,Joint/Hinge Failure reported by customer.,Accidental Damage,2028-01-24,527,True,True,True,True,0,True,False,False,Invalid
CLM-01036,PRD-01036,Appliances,Dishwasher,SN-4503951E6E,2024-02-06,2199.65,2024-02-06,1095,2027-02-05,2024-02-25,Compressor Fault,Compressor Fault reported by customer.,Structural Damage,2024-02-27,21,False,True,True,True,0,True,False,False,ManualReview
CLM-00078,PRD-00078,Appliances,Refrigerator,SN-4D1FF60538,2022-09-14,1784.65,2022-09-14,1095,2025-09-13,2023-01-03,Motor Failure,Motor Failure reported by customer during normal use.,Accidental Damage,2023-01-08,116,True,True,True,True,0,True,False,False,Valid
CLM-00085,PRD-00085,Appliances,Washing Machine,SN-4444E5DC12,2024-03-29,1782.04,2024-03-29,730,2026-03-29,2024-12-24,Compressor Fault,Compressor Fault reported by customer during normal use.,Manufacturing Defect,2024-12-29,275,True,True,True,True,1,True,False,False,Valid
CLM-00835,PRD-00835,Furniture,Office Chair,SN-69576546FA,2026-08-05,1159.16,2026-08-05,1095,2029-08-04,2027-10-11,Joint/Hinge Failure,Joint/Hinge Failure reported by customer.,Cosmetic Damage,2027-10-15,436,True,True,True,False,0,True,False,False,Invalid
CLM-00083,PRD-00083,Furniture,Bookshelf,SN-A18C380737,2026-01-16,2402.27,2026-01-16,365,2027-01-16,2026-06-04,Upholstery Tear,Upholstery Tear reported by customer during normal use.,Wear and Tear,2026-06-05,140,True,True,True,True,0,True,False,False,Valid
CLM-00458,PRD-00458,Electronics,Tablet,SN-DCFC0DA56C,2024-06-24,924.99,2024-06-24,730,2026-06-24,2026-03-24,Charging Port Issue,Charging Port Issue reported by customer during normal use.,Manufacturing Defect,2026-03-25,639,True,True,True,True,0,True,False,False,Valid
CLM-00919,PRD-00919,Appliances,Dishwasher,SN-772103879E,2025-07-13,2279.38,2025-07-13,730,2027-07-13,2027-06-23,Electrical Short Circuit,Electrical Short Circuit reported by customer.,Wear and Tear,2027-06-26,713,True,True,True,True,1,True,True,False,Invalid
CLM-00677,PRD-00677,Appliances,Microwave Oven,SN-1F87B2120F,2026-02-04,150.14,2026-02-04,1095,2029-02-03,2029-08-02,Drainage Issue,Drainage Issue reported by customer.,Wear and Tear,2029-08-04,1277,True,True,True,True,1,True,False,False,Invalid
CLM-00985,PRD-00985,Electronics,Smartphone,SN-F8F6E5F553,2024-11-28,1336.18,2024-11-28,730,2026-11-28,2026-04-06,Software Fault,Software Fault reported by customer.,Wear and Tear,2026-04-07,495,True,True,True,False,0,True,False,False,Invalid
CLM-01240,PRD-01240,Furniture,Bookshelf,SN-5F45CF7DAC,2026-06-22,1164.0,2026-06-22,1095,2029-06-21,2026-10-13,Material Defect,Performance seems inconsistent,Cosmetic Damage,2026-10-16,116,True,True,True,True,1,True,False,False,ManualReview
CLM-00437,PRD-00437,Furniture,Bookshelf,SN-E2949686FA,2026-04-03,1425.11,2026-04-03,365,2027-04-03,2027-03-13,Joint/Hinge Failure,Joint/Hinge Failure reported by customer during normal use.,Structural Damage,2027-03-14,345,True,True,True,True,0,True,False,False,Valid
CLM-00771,PRD-00771,Electronics,Headphones,SN-F49679FE64,2024-01-03,1932.22,2024-01-03,365,2025-01-02,2025-06-25,Charging Port Issue,Charging Port Issue reported by customer.,Accidental Damage,2025-06-26,540,True,True,True,True,0,True,False,False,Invalid
CLM-00645,PRD-00645,Electronics,Laptop,SN-F9E63FE7C9,2023-11-07,1554.22,2023-11-07,730,2025-11-06,2023-12-16,Screen Malfunction,Screen Malfunction reported by customer.,Electrical Fault,2023-12-17,40,True,True,True,False,0,True,False,False,Invalid
CLM-01120,PRD-01120,Appliances,Microwave Oven,SN-52762C8580,2023-01-03,2294.59,2023-01-03,1095,2026-01-02,2024-01-07,Drainage Issue,"Minor issue, hard to describe",Electrical Fault,2024-01-12,374,True,True,True,True,1,True,False,False,ManualReview
CLM-00906,PRD-00906,Appliances,Washing Machine,SN-F1368275BE,2026-04-05,2041.14,2026-04-05,1095,2029-04-04,2027-08-17,Electrical Short Circuit,Electrical Short Circuit reported by customer.,Wear and Tear,2027-08-19,501,True,True,True,False,0,True,False,False,Invalid
CLM-01194,PRD-01194,Electronics,Headphones,SN-2D8D78A46A,2023-02-04,396.26,2023-02-04,365,2024-02-04,2023-03-07,Battery Failure,Battery Failure reported by customer.,Structural Damage,2023-03-11,35,True,True,True,True,1,True,False,True,ManualReview
CLM-00405,PRD-00405,Electronics,Tablet,SN-4AA892A90F,2026-05-03,314.88,2026-05-03,365,2027-05-03,2026-12-03,Screen Malfunction,Screen Malfunction reported by customer during normal use.,Manufacturing Defect,2026-12-07,218,True,True,True,True,0,True,False,False,Valid
CLM-01304,PRD-01304,Appliances,Washing Machine,SN-61BD0720A0,2024-05-23,2324.74,2024-05-23,1095,2027-05-23,2027-05-18,Compressor Fault,Compressor Fault reported by customer.,Wear and Tear,2027-05-19,1091,True,True,True,True,0,True,False,False,ManualReview
CLM-00934,PRD-00934,Furniture,Sofa,SN-87CF248020,2025-01-23,2483.74,2025-01-23,365,2026-01-23,2025-06-18,Material Defect,Material Defect reported by customer.,Wear and Tear,2025-06-20,148,True,True,True,False,0,True,False,False,Invalid
CLM-01486,PRD-01486,Electronics,Tablet,SN-AC8E4CB14D,2024-07-30,2432.23,2024-07-30,365,2025-07-30,2024-12-21,Software Fault,Software Fault reported by customer.,Accidental Damage,2024-12-24,147,True,True,True,True,0,True,False,True,ManualReview
CLM-00105,PRD-00105,Appliances,Microwave Oven,SN-C28766FE94,2023-06-11,648.28,2023-06-11,1095,2026-06-10,2024-05-27,Compressor Fault,Compressor Fault reported by customer during normal use.,Structural Damage,2024-05-29,353,True,True,True,True,1,True,False,False,Valid
CLM-00610,PRD-00610,Electronics,Headphones,SN-5F72BA2908,2025-03-07,810.46,2025-03-07,365,2026-03-07,2025-05-19,Water Damage,Water Damage - not covered under warranty terms.,Electrical Fault,2025-05-24,78,True,True,True,True,1,True,False,False,Invalid
CLM-01456,PRD-01456,Appliances,Microwave Oven,SN-794CAD44EB,2023-02-10,1525.27,2023-02-10,1095,2026-02-09,2026-02-11,Thermostat Malfunction,Thermostat Malfunction reported by customer.,Accidental Damage,2026-02-12,1098,True,True,True,True,0,True,False,False,ManualReview
CLM-00689,PRD-00689,Electronics,Smartphone,SN-37FCCB9F7D,2026-04-03,1778.36,2026-04-03,730,2028-04-02,2027-07-01,Unauthorized Modification,Unauthorized Modification - not covered under warranty terms.,Accidental Damage,2027-07-04,457,True,True,True,True,1,True,False,False,Invalid
CLM-00949,PRD-00949,Appliances,Air Conditioner,SN-5CD70F746F,2026-03-04,1650.33,2026-03-04,1095,2029-03-03,2029-03-24,Motor Failure,Motor Failure reported by customer.,Manufacturing Defect,2029-03-25,1117,True,True,True,True,1,True,False,False,Invalid
CLM-00932,PRD-00932,Furniture,Bed Frame,SN-C3AC5349F3,2026-01-11,527.94,2026-01-11,1095,2029-01-10,2029-05-17,Upholstery Tear,Upholstery Tear reported by customer.,Structural Damage,2029-05-18,1223,True,True,True,True,0,True,False,False,Invalid
CLM-00063,PRD-00063,Appliances,Microwave Oven,SN-7DD6A97D96,2025-04-06,97.49,2025-04-06,730,2027-04-06,2027-02-04,Compressor Fault,Compressor Fault reported by customer during normal use.,Accidental Damage,2027-02-05,670,True,True,True,True,0,True,False,False,Valid
CLM-00282,PRD-00282,Electronics,Laptop,SN-8409582941,2024-05-16,890.51,2024-05-16,730,2026-05-16,2025-05-08,Software Fault,Software Fault reported by customer during normal use.,Structural Damage,2025-05-12,361,True,True,True,True,0,True,False,False,Valid
CLM-00779,PRD-00779,Electronics,Headphones,SN-67F8E9BEAD,2023-06-17,2461.26,2023-06-17,730,2025-06-16,2025-01-23,Charging Port Issue,Charging Port Issue reported by customer.,Wear and Tear,2025-01-24,587,True,True,True,True,1,True,True,False,Invalid
CLM-01394,PRD-01394,Furniture,Sofa,SN-327B8ABCD8,2022-12-28,260.09,2022-12-28,365,2023-12-28,2023-12-21,Structural Frame Defect,Structural Frame Defect reported by customer.,Manufacturing Defect,2023-12-24,361,True,True,True,True,0,True,False,False,ManualReview
CLM-00239,PRD-00239,Furniture,Sofa,SN-575FC06A21,2022-11-15,1035.55,2022-11-15,365,2023-11-15,2022-12-16,Upholstery Tear,Upholstery Tear reported by customer during normal use.,Structural Damage,2022-12-18,33,True,True,True,True,0,True,False,False,Valid
CLM-00224,PRD-00224,Appliances,Dishwasher,SN-2C9587E945,2023-08-11,1546.84,2023-08-11,730,2025-08-10,2024-07-15,Drainage Issue,Drainage Issue reported by customer during normal use.,Electrical Fault,2024-07-16,340,True,True,True,True,1,True,False,False,Valid
CLM-00146,PRD-00146,Appliances,Washing Machine,SN-FBEBC96D05,2025-01-25,1492.73,2025-01-25,730,2027-01-25,2026-01-10,Electrical Short Circuit,Electrical Short Circuit reported by customer during normal use.,Electrical Fault,2026-01-12,352,True,True,True,True,0,True,False,False,Valid
CLM-01399,PRD-01399,Furniture,Bookshelf,SN-4FCB62935A,2024-07-12,2470.15,2024-07-12,1095,2027-07-12,2026-03-19,Upholstery Tear,Upholstery Tear reported by customer.,Manufacturing Defect,2026-03-23,619,True,True,True,True,1,False,False,False,ManualReview
CLM-00374,PRD-00374,Appliances,Washing Machine,SN-8A9B8F8CE1,2024-10-19,1413.09,2024-10-19,730,2026-10-19,2026-02-04,Drainage Issue,Drainage Issue reported by customer during normal use.,Accidental Damage,2026-02-05,474,True,True,True,True,1,True,False,False,Valid
CLM-01229,PRD-01229,Furniture,Office Chair,SN-CFE0F14830,2026-06-06,1032.83,2026-06-06,1095,2029-06-05,2028-10-16,Structural Frame Defect,Structural Frame Defect reported by customer.,Wear and Tear,2028-10-20,867,True,True,True,True,0,True,False,True,ManualReview
CLM-00119,PRD-00119,Appliances,Dishwasher,SN-9CCA05542A,2024-12-13,1654.56,2024-12-13,730,2026-12-13,2025-09-29,Thermostat Malfunction,Thermostat Malfunction reported by customer during normal use.,Structural Damage,2025-09-30,291,True,True,True,True,1,True,False,False,Valid
